Date,Medicine Name,Quantity Sold,Category,Price per Unit,Stock Remaining,Supplier,Season,Location,Reorder Threshold
2018-01-12,Metformin,61,Antidiabetic,11.32,-61,Supplier B,Winter,Aisle 5,Yes
2018-01-12,Simvastatin,97,Lipid-lowering,44.92,-97,Supplier C,Winter,Aisle 4,Yes
2018-01-12,Diazepam,31,Benzodiazepine,22.46,-31,Supplier B,Winter,Aisle 7,Yes
2018-01-12,Ciprofloxacin,156,Antibiotic,15.08,-156,Supplier B,Winter,Aisle 5,Yes
2018-01-12,Levothyroxine,182,Thyroid Hormone,21.91,-182,Supplier B,Winter,Aisle 2,Yes
2018-01-19,Paracetamol,77,Analgesic,17.08,-77,Supplier D,Winter,Aisle 4,Yes
2018-01-19,Ibuprofen,68,NSAID,43.09,-68,Supplier B,Winter,Aisle 1,Yes
2018-01-19,Aspirin,94,NSAID,17.91,-94,Supplier B,Winter,Aisle 7,Yes
2018-01-19,Amoxicillin,53,Antibiotic,17.32,-53,Supplier C,Winter,Aisle 2,Yes
2018-01-19,Cetirizine,119,Antihistamine,14.31,-119,Supplier C,Winter,Aisle 3,Yes
2018-01-19,Loratadine,142,Antihistamine,16.14,-142,Supplier C,Winter,Aisle 3,Yes
2018-01-19,Omeprazole,162,Antacid,13.65,-162,Supplier B,Winter,Aisle 7,Yes
2018-01-19,Metformin,150,Antidiabetic,35.75,-150,Supplier A,Winter,Aisle 1,Yes
2018-01-19,Simvastatin,125,Lipid-lowering,16.88,-125,Supplier D,Winter,Aisle 4,Yes
2018-01-19,Diazepam,93,Benzodiazepine,10.98,-93,Supplier B,Winter,Aisle 6,Yes
2018-01-19,Ciprofloxacin,72,Antibiotic,24.49,-72,Supplier D,Winter,Aisle 7,Yes
2018-01-19,Levothyroxine,87,Thyroid Hormone,49.27,-87,Supplier A,Winter,Aisle 7,Yes
2018-01-26,Paracetamol,148,Analgesic,20.91,-148,Supplier D,Winter,Aisle 10,Yes
2018-01-26,Ibuprofen,64,NSAID,11.7,-64,Supplier C,Winter,Aisle 2,Yes
2018-01-26,Aspirin,57,NSAID,42.41,-57,Supplier A,Winter,Aisle 2,Yes
2018-01-26,Amoxicillin,23,Antibiotic,37.71,-23,Supplier A,Winter,Aisle 4,Yes
2018-01-26,Cetirizine,169,Antihistamine,5.91,-169,Supplier B,Winter,Aisle 2,Yes
2018-01-26,Loratadine,51,Antihistamine,15.3,-51,Supplier A,Winter,Aisle 5,Yes
2018-01-26,Omeprazole,55,Antacid,47.47,-55,Supplier D,Winter,Aisle 3,Yes
2018-01-26,Metformin,190,Antidiabetic,24.77,-190,Supplier C,Winter,Aisle 1,Yes
2018-01-26,Simvastatin,110,Lipid-lowering,45.68,-110,Supplier D,Winter,Aisle 4,Yes
2018-01-26,Diazepam,119,Benzodiazepine,23.9,-119,Supplier A,Winter,Aisle 7,Yes
2018-01-26,Ciprofloxacin,83,Antibiotic,12.38,-83,Supplier D,Winter,Aisle 10,Yes
2018-01-26,Levothyroxine,119,Thyroid Hormone,36.12,-119,Supplier B,Winter,Aisle 7,Yes
2018-02-02,Paracetamol,176,Analgesic,9.77,-176,Supplier C,Winter,Aisle 8,Yes
2018-02-02,Ibuprofen,142,NSAID,37.41,-142,Supplier C,Winter,Aisle 6,Yes
2018-02-02,Aspirin,73,NSAID,29.61,-73,Supplier C,Winter,Aisle 8,Yes
2018-02-02,Amoxicillin,101,Antibiotic,34.34,-101,Supplier B,Winter,Aisle 8,Yes
2018-02-02,Cetirizine,120,Antihistamine,37.22,-120,Supplier B,Winter,Aisle 5,Yes
2018-02-02,Loratadine,140,Antihistamine,48.26,-140,Supplier C,Winter,Aisle 3,Yes
2018-02-02,Omeprazole,140,Antacid,36.01,-140,Supplier B,Winter,Aisle 9,Yes
2018-02-02,Metformin,168,Antidiabetic,21.25,-168,Supplier C,Winter,Aisle 4,Yes
2018-02-02,Simvastatin,145,Lipid-lowering,42.48,-145,Supplier B,Winter,Aisle 10,Yes
2018-02-02,Diazepam,71,Benzodiazepine,48.41,-71,Supplier C,Winter,Aisle 5,Yes
2018-02-02,Ciprofloxacin,81,Antibiotic,26.59,-81,Supplier C,Winter,Aisle 8,Yes
2018-02-02,Levothyroxine,188,Thyroid Hormone,15.14,-188,Supplier B,Winter,Aisle 7,Yes
2018-02-09,Paracetamol,89,Analgesic,30.4,-89,Supplier B,Winter,Aisle 3,Yes
2018-02-09,Ibuprofen,193,NSAID,35.8,-193,Supplier B,Winter,Aisle 4,Yes
2018-02-09,Aspirin,185,NSAID,16.18,-185,Supplier D,Winter,Aisle 6,Yes
2018-02-09,Amoxicillin,30,Antibiotic,8.93,-30,Supplier D,Winter,Aisle 7,Yes
2018-02-09,Cetirizine,49,Antihistamine,10.81,-49,Supplier B,Winter,Aisle 8,Yes
2018-02-09,Loratadine,108,Antihistamine,23.25,-108,Supplier C,Winter,Aisle 2,Yes
2018-02-09,Omeprazole,167,Antacid,7.89,-167,Supplier D,Winter,Aisle 5,Yes
2018-02-09,Metformin,115,Antidiabetic,6.91,-115,Supplier D,Winter,Aisle 6,Yes
2018-02-09,Simvastatin,31,Lipid-lowering,22.71,-31,Supplier C,Winter,Aisle 2,Yes
2018-02-09,Diazepam,63,Benzodiazepine,35.44,-63,Supplier C,Winter,Aisle 1,Yes
2018-02-09,Ciprofloxacin,73,Antibiotic,17.85,-73,Supplier D,Winter,Aisle 10,Yes
2018-02-09,Levothyroxine,191,Thyroid Hormone,46.99,-191,Supplier C,Winter,Aisle 8,Yes
2018-02-16,Paracetamol,73,Analgesic,48.82,-73,Supplier D,Winter,Aisle 4,Yes
2018-02-16,Ibuprofen,188,NSAID,10.23,-188,Supplier C,Winter,Aisle 4,Yes
2018-02-16,Aspirin,33,NSAID,38.98,-33,Supplier D,Winter,Aisle 7,Yes
2018-02-16,Amoxicillin,44,Antibiotic,13.95,-44,Supplier B,Winter,Aisle 2,Yes
2018-02-16,Cetirizine,176,Antihistamine,12.94,-176,Supplier D,Winter,Aisle 7,Yes
2018-02-16,Loratadine,134,Antihistamine,20.74,-134,Supplier C,Winter,Aisle 9,Yes
2018-02-16,Omeprazole,122,Antacid,22.05,-122,Supplier A,Winter,Aisle 6,Yes
2018-02-16,Metformin,178,Antidiabetic,18.04,-178,Supplier C,Winter,Aisle 2,Yes
2018-02-16,Simvastatin,162,Lipid-lowering,47.69,-162,Supplier B,Winter,Aisle 9,Yes
2018-02-16,Diazepam,182,Benzodiazepine,34.81,-182,Supplier C,Winter,Aisle 9,Yes
2018-02-16,Ciprofloxacin,31,Antibiotic,36.53,-31,Supplier C,Winter,Aisle 2,Yes
2018-02-16,Levothyroxine,40,Thyroid Hormone,13.14,-40,Supplier A,Winter,Aisle 10,Yes
2018-02-23,Paracetamol,187,Analgesic,24.29,-187,Supplier A,Winter,Aisle 3,Yes
2018-02-23,Ibuprofen,41,NSAID,16.07,-41,Supplier A,Winter,Aisle 9,Yes
2018-02-23,Aspirin,105,NSAID,41.96,-105,Supplier C,Winter,Aisle 3,Yes
2018-02-23,Amoxicillin,53,Antibiotic,19.8,-53,Supplier A,Winter,Aisle 10,Yes
2018-02-23,Cetirizine,117,Antihistamine,11.55,-117,Supplier A,Winter,Aisle 9,Yes
2018-02-23,Loratadine,190,Antihistamine,16.77,-190,Supplier C,Winter,Aisle 4,Yes
2018-02-23,Omeprazole,23,Antacid,12.53,-23,Supplier B,Winter,Aisle 1,Yes
2018-02-23,Metformin,123,Antidiabetic,24.87,-123,Supplier A,Winter,Aisle 2,Yes
2018-02-23,Simvastatin,140,Lipid-lowering,32.94,-140,Supplier C,Winter,Aisle 4,Yes
2018-02-23,Diazepam,20,Benzodiazepine,17.12,-20,Supplier B,Winter,Aisle 6,Yes
2018-02-23,Ciprofloxacin,154,Antibiotic,30.23,-154,Supplier A,Winter,Aisle 5,Yes
2018-02-23,Levothyroxine,152,Thyroid Hormone,37.16,-152,Supplier B,Winter,Aisle 5,Yes
2018-03-02,Paracetamol,37,Analgesic,11.98,-37,Supplier D,Spring,Aisle 7,Yes
2018-03-02,Ibuprofen,56,NSAID,30.44,-56,Supplier B,Spring,Aisle 8,Yes
2018-03-02,Aspirin,121,NSAID,35.44,-121,Supplier D,Spring,Aisle 6,Yes
2018-03-02,Amoxicillin,165,Antibiotic,7.13,-165,Supplier A,Spring,Aisle 1,Yes
2018-03-02,Cetirizine,143,Antihistamine,18.23,-143,Supplier D,Spring,Aisle 6,Yes
2018-03-02,Loratadine,171,Antihistamine,18.1,-171,Supplier C,Spring,Aisle 9,Yes
2018-03-02,Omeprazole,108,Antacid,12.39,-108,Supplier D,Spring,Aisle 7,Yes
2018-03-02,Metformin,67,Antidiabetic,20.96,-67,Supplier D,Spring,Aisle 1,Yes
2018-03-02,Simvastatin,106,Lipid-lowering,27.42,-106,Supplier B,Spring,Aisle 3,Yes
2018-03-02,Diazepam,21,Benzodiazepine,28.77,-21,Supplier D,Spring,Aisle 4,Yes
2018-03-02,Ciprofloxacin,194,Antibiotic,27.96,-194,Supplier C,Spring,Aisle 3,Yes
2018-03-02,Levothyroxine,137,Thyroid Hormone,22.65,-137,Supplier C,Spring,Aisle 2,Yes
2018-03-09,Paracetamol,197,Analgesic,45.69,-197,Supplier C,Spring,Aisle 6,Yes
2018-03-09,Ibuprofen,129,NSAID,26.24,-129,Supplier D,Spring,Aisle 9,Yes
2018-03-09,Aspirin,151,NSAID,9.03,-151,Supplier C,Spring,Aisle 1,Yes
2018-03-09,Amoxicillin,27,Antibiotic,26.63,-27,Supplier C,Spring,Aisle 8,Yes
2018-03-09,Cetirizine,35,Antihistamine,16.56,-35,Supplier C,Spring,Aisle 8,Yes
2018-03-09,Loratadine,155,Antihistamine,45.43,-155,Supplier D,Spring,Aisle 9,Yes
2018-03-09,Omeprazole,101,Antacid,40.64,-101,Supplier D,Spring,Aisle 7,Yes
2018-03-09,Metformin,189,Antidiabetic,18.84,-189,Supplier C,Spring,Aisle 1,Yes
2018-03-09,Simvastatin,108,Lipid-lowering,11.07,-108,Supplier D,Spring,Aisle 8,Yes
2018-03-09,Diazepam,182,Benzodiazepine,16.18,-182,Supplier C,Spring,Aisle 5,Yes
2018-03-09,Ciprofloxacin,135,Antibiotic,31.4,-135,Supplier A,Spring,Aisle 4,Yes
2018-03-09,Levothyroxine,23,Thyroid Hormone,19.68,-23,Supplier D,Spring,Aisle 8,Yes
2018-03-16,Paracetamol,104,Analgesic,45.89,-104,Supplier D,Spring,Aisle 5,Yes
2018-03-16,Ibuprofen,173,NSAID,14.71,-173,Supplier C,Spring,Aisle 1,Yes
2018-03-16,Aspirin,61,NSAID,35.43,-61,Supplier B,Spring,Aisle 1,Yes
2018-03-16,Amoxicillin,143,Antibiotic,7.43,-143,Supplier A,Spring,Aisle 3,Yes
2018-03-16,Cetirizine,108,Antihistamine,27.31,-108,Supplier B,Spring,Aisle 8,Yes
2018-03-16,Loratadine,104,Antihistamine,18.32,-104,Supplier D,Spring,Aisle 4,Yes
2018-03-16,Omeprazole,76,Antacid,34.75,-76,Supplier A,Spring,Aisle 6,Yes
2018-03-16,Metformin,134,Antidiabetic,7.74,-134,Supplier B,Spring,Aisle 3,Yes
2018-03-16,Simvastatin,45,Lipid-lowering,28.27,-45,Supplier B,Spring,Aisle 8,Yes
2018-03-16,Diazepam,103,Benzodiazepine,6.84,-103,Supplier A,Spring,Aisle 10,Yes
2018-03-16,Ciprofloxacin,100,Antibiotic,26.52,-100,Supplier A,Spring,Aisle 8,Yes
2018-03-16,Levothyroxine,148,Thyroid Hormone,18.74,-148,Supplier B,Spring,Aisle 7,Yes
2018-03-23,Paracetamol,121,Analgesic,31.81,-121,Supplier B,Spring,Aisle 9,Yes
2018-03-23,Ibuprofen,183,NSAID,21.44,-183,Supplier B,Spring,Aisle 1,Yes
2018-03-23,Aspirin,87,NSAID,11.94,-87,Supplier D,Spring,Aisle 5,Yes
2018-03-23,Amoxicillin,105,Antibiotic,15.99,-105,Supplier B,Spring,Aisle 2,Yes
2018-03-23,Cetirizine,77,Antihistamine,43.84,-77,Supplier A,Spring,Aisle 9,Yes
2018-03-23,Loratadine,125,Antihistamine,34.66,-125,Supplier D,Spring,Aisle 6,Yes
2018-03-23,Omeprazole,102,Antacid,22.4,-102,Supplier A,Spring,Aisle 6,Yes
2018-03-23,Metformin,58,Antidiabetic,45.35,-58,Supplier C,Spring,Aisle 5,Yes
2018-03-23,Simvastatin,38,Lipid-lowering,38.12,-38,Supplier A,Spring,Aisle 1,Yes
2018-03-23,Diazepam,63,Benzodiazepine,21.88,-63,Supplier B,Spring,Aisle 10,Yes
2018-03-23,Ciprofloxacin,31,Antibiotic,27.66,-31,Supplier B,Spring,Aisle 10,Yes
2018-03-23,Levothyroxine,187,Thyroid Hormone,18.69,-187,Supplier C,Spring,Aisle 1,Yes
2018-03-30,Paracetamol,127,Analgesic,5.07,-127,Supplier D,Spring,Aisle 1,Yes
2018-03-30,Ibuprofen,43,NSAID,46.35,-43,Supplier C,Spring,Aisle 1,Yes
2018-03-30,Aspirin,85,NSAID,49.9,-85,Supplier C,Spring,Aisle 6,Yes
2018-03-30,Amoxicillin,192,Antibiotic,49.67,-192,Supplier D,Spring,Aisle 4,Yes
2018-03-30,Cetirizine,55,Antihistamine,34.82,-55,Supplier B,Spring,Aisle 6,Yes
2018-03-30,Loratadine,54,Antihistamine,48.84,-54,Supplier A,Spring,Aisle 4,Yes
2018-03-30,Omeprazole,169,Antacid,30.99,-169,Supplier C,Spring,Aisle 4,Yes
2018-03-30,Metformin,79,Antidiabetic,36.06,-79,Supplier B,Spring,Aisle 9,Yes
2018-03-30,Simvastatin,74,Lipid-lowering,38.32,-74,Supplier B,Spring,Aisle 6,Yes
2018-03-30,Diazepam,111,Benzodiazepine,18.57,-111,Supplier A,Spring,Aisle 7,Yes
2018-03-30,Ciprofloxacin,188,Antibiotic,39.12,-188,Supplier A,Spring,Aisle 8,Yes
2018-03-30,Levothyroxine,111,Thyroid Hormone,21.3,-111,Supplier C,Spring,Aisle 7,Yes
2018-04-06,Paracetamol,67,Analgesic,18.2,-67,Supplier D,Spring,Aisle 10,Yes
2018-04-06,Ibuprofen,102,NSAID,10.29,-102,Supplier A,Spring,Aisle 4,Yes
2018-04-06,Aspirin,184,NSAID,10.0,-184,Supplier C,Spring,Aisle 1,Yes
2018-04-06,Amoxicillin,104,Antibiotic,20.88,-104,Supplier A,Spring,Aisle 4,Yes
2018-04-06,Cetirizine,99,Antihistamine,37.59,-99,Supplier A,Spring,Aisle 1,Yes
2018-04-06,Loratadine,140,Antihistamine,39.77,-140,Supplier C,Spring,Aisle 4,Yes
2018-04-06,Omeprazole,162,Antacid,27.88,-162,Supplier C,Spring,Aisle 5,Yes
2018-04-06,Metformin,49,Antidiabetic,14.11,-49,Supplier C,Spring,Aisle 8,Yes
2018-04-06,Simvastatin,163,Lipid-lowering,15.39,-163,Supplier D,Spring,Aisle 4,Yes
2018-04-06,Diazepam,110,Benzodiazepine,21.79,-110,Supplier D,Spring,Aisle 5,Yes
2018-04-06,Ciprofloxacin,76,Antibiotic,21.65,-76,Supplier D,Spring,Aisle 4,Yes
2018-04-06,Levothyroxine,188,Thyroid Hormone,7.48,-188,Supplier B,Spring,Aisle 1,Yes
2018-04-13,Paracetamol,66,Analgesic,24.44,-66,Supplier C,Spring,Aisle 3,Yes
2018-04-13,Ibuprofen,122,NSAID,40.66,-122,Supplier C,Spring,Aisle 8,Yes
2018-04-13,Aspirin,137,NSAID,17.23,-137,Supplier D,Spring,Aisle 7,Yes
2018-04-13,Amoxicillin,164,Antibiotic,21.73,-164,Supplier B,Spring,Aisle 2,Yes
2018-04-13,Cetirizine,185,Antihistamine,9.67,-185,Supplier B,Spring,Aisle 8,Yes
2018-04-13,Loratadine,29,Antihistamine,24.02,-29,Supplier B,Spring,Aisle 6,Yes
2018-04-13,Omeprazole,180,Antacid,41.65,-180,Supplier D,Spring,Aisle 2,Yes
2018-04-13,Metformin,130,Antidiabetic,13.88,-130,Supplier D,Spring,Aisle 10,Yes
2018-04-13,Simvastatin,186,Lipid-lowering,8.8,-186,Supplier D,Spring,Aisle 9,Yes
2018-04-13,Diazepam,113,Benzodiazepine,15.11,-113,Supplier D,Spring,Aisle 7,Yes
2018-04-13,Ciprofloxacin,148,Antibiotic,13.89,-148,Supplier B,Spring,Aisle 8,Yes
2018-04-13,Levothyroxine,111,Thyroid Hormone,14.87,-111,Supplier A,Spring,Aisle 4,Yes
2018-04-20,Paracetamol,139,Analgesic,11.8,-139,Supplier B,Spring,Aisle 9,Yes
2018-04-20,Ibuprofen,98,NSAID,21.7,-98,Supplier D,Spring,Aisle 8,Yes
2018-04-20,Aspirin,138,NSAID,14.49,-138,Supplier C,Spring,Aisle 4,Yes
2018-04-20,Amoxicillin,28,Antibiotic,35.13,-28,Supplier D,Spring,Aisle 3,Yes
2018-04-20,Cetirizine,67,Antihistamine,30.48,-67,Supplier A,Spring,Aisle 6,Yes
2018-04-20,Loratadine,103,Antihistamine,27.67,-103,Supplier A,Spring,Aisle 10,Yes
2018-04-20,Omeprazole,116,Antacid,32.35,-116,Supplier A,Spring,Aisle 3,Yes
2018-04-20,Metformin,107,Antidiabetic,22.8,-107,Supplier B,Spring,Aisle 2,Yes
2018-04-20,Simvastatin,179,Lipid-lowering,29.69,-179,Supplier D,Spring,Aisle 6,Yes
2018-04-20,Diazepam,121,Benzodiazepine,36.8,-121,Supplier D,Spring,Aisle 10,Yes
2018-04-20,Ciprofloxacin,160,Antibiotic,43.08,-160,Supplier D,Spring,Aisle 1,Yes
2018-04-20,Levothyroxine,48,Thyroid Hormone,39.58,-48,Supplier B,Spring,Aisle 9,Yes
2018-04-27,Paracetamol,57,Analgesic,21.94,-57,Supplier B,Spring,Aisle 10,Yes
2018-04-27,Ibuprofen,89,NSAID,38.72,-89,Supplier B,Spring,Aisle 9,Yes
2018-04-27,Aspirin,76,NSAID,30.37,-76,Supplier D,Spring,Aisle 6,Yes
2018-04-27,Amoxicillin,33,Antibiotic,44.28,-33,Supplier B,Spring,Aisle 8,Yes
2018-04-27,Cetirizine,56,Antihistamine,36.03,-56,Supplier A,Spring,Aisle 9,Yes
2018-04-27,Loratadine,67,Antihistamine,33.45,-67,Supplier B,Spring,Aisle 2,Yes
2018-04-27,Omeprazole,147,Antacid,43.14,-147,Supplier D,Spring,Aisle 6,Yes
2018-04-27,Metformin,107,Antidiabetic,13.24,-107,Supplier B,Spring,Aisle 9,Yes
2018-04-27,Simvastatin,57,Lipid-lowering,16.77,-57,Supplier D,Spring,Aisle 1,Yes
2018-04-27,Diazepam,139,Benzodiazepine,31.23,-139,Supplier B,Spring,Aisle 3,Yes
2018-04-27,Ciprofloxacin,148,Antibiotic,10.02,-148,Supplier A,Spring,Aisle 2,Yes
2018-04-27,Levothyroxine,31,Thyroid Hormone,37.71,-31,Supplier B,Spring,Aisle 9,Yes
2018-05-04,Paracetamol,29,Analgesic,31.02,-29,Supplier A,Spring,Aisle 9,Yes
2018-05-04,Ibuprofen,144,NSAID,34.18,-144,Supplier A,Spring,Aisle 9,Yes
2018-05-04,Aspirin,151,NSAID,19.0,-151,Supplier C,Spring,Aisle 7,Yes
2018-05-04,Amoxicillin,37,Antibiotic,21.37,-37,Supplier A,Spring,Aisle 9,Yes
2018-05-04,Cetirizine,51,Antihistamine,15.14,-51,Supplier D,Spring,Aisle 10,Yes
2018-05-04,Loratadine,53,Antihistamine,15.45,-53,Supplier C,Spring,Aisle 2,Yes
2018-05-04,Omeprazole,71,Antacid,46.38,-71,Supplier B,Spring,Aisle 8,Yes
2018-05-04,Metformin,56,Antidiabetic,32.02,-56,Supplier D,Spring,Aisle 10,Yes
2018-05-04,Simvastatin,56,Lipid-lowering,19.35,-56,Supplier A,Spring,Aisle 5,Yes
2018-05-04,Diazepam,29,Benzodiazepine,14.08,-29,Supplier A,Spring,Aisle 7,Yes
2018-05-04,Ciprofloxacin,179,Antibiotic,23.42,-179,Supplier D,Spring,Aisle 3,Yes
2018-05-04,Levothyroxine,78,Thyroid Hormone,35.86,-78,Supplier C,Spring,Aisle 3,Yes
2018-05-11,Paracetamol,191,Analgesic,22.19,-191,Supplier C,Spring,Aisle 1,Yes
2018-05-11,Ibuprofen,52,NSAID,20.86,-52,Supplier A,Spring,Aisle 8,Yes
2018-05-11,Aspirin,90,NSAID,36.21,-90,Supplier B,Spring,Aisle 2,Yes
2018-05-11,Amoxicillin,117,Antibiotic,34.86,-117,Supplier C,Spring,Aisle 8,Yes
2018-05-11,Cetirizine,167,Antihistamine,39.6,-167,Supplier A,Spring,Aisle 5,Yes
2018-05-11,Loratadine,99,Antihistamine,18.05,-99,Supplier D,Spring,Aisle 7,Yes
2018-05-11,Omeprazole,105,Antacid,10.45,-105,Supplier C,Spring,Aisle 5,Yes
2018-05-11,Metformin,98,Antidiabetic,8.9,-98,Supplier B,Spring,Aisle 6,Yes
2018-05-11,Simvastatin,181,Lipid-lowering,20.26,-181,Supplier C,Spring,Aisle 6,Yes
2018-05-11,Diazepam,187,Benzodiazepine,35.5,-187,Supplier B,Spring,Aisle 7,Yes
2018-05-11,Ciprofloxacin,139,Antibiotic,9.7,-139,Supplier D,Spring,Aisle 7,Yes
2018-05-11,Levothyroxine,28,Thyroid Hormone,30.76,-28,Supplier A,Spring,Aisle 6,Yes
2018-05-18,Paracetamol,163,Analgesic,9.54,-163,Supplier B,Spring,Aisle 7,Yes
2018-05-18,Ibuprofen,46,NSAID,33.67,-46,Supplier C,Spring,Aisle 3,Yes
2018-05-18,Aspirin,70,NSAID,24.48,-70,Supplier C,Spring,Aisle 5,Yes
2018-05-18,Amoxicillin,89,Antibiotic,40.23,-89,Supplier B,Spring,Aisle 4,Yes
2018-05-18,Cetirizine,60,Antihistamine,36.86,-60,Supplier D,Spring,Aisle 2,Yes
2018-05-18,Loratadine,68,Antihistamine,19.09,-68,Supplier B,Spring,Aisle 4,Yes
2018-05-18,Omeprazole,122,Antacid,7.07,-122,Supplier A,Spring,Aisle 3,Yes
2018-05-18,Metformin,85,Antidiabetic,18.21,-85,Supplier D,Spring,Aisle 5,Yes
2018-05-18,Simvastatin,121,Lipid-lowering,41.89,-121,Supplier C,Spring,Aisle 8,Yes
2018-05-18,Diazepam,87,Benzodiazepine,20.79,-87,Supplier B,Spring,Aisle 7,Yes
2018-05-18,Ciprofloxacin,100,Antibiotic,25.53,-100,Supplier D,Spring,Aisle 2,Yes
2018-05-18,Levothyroxine,178,Thyroid Hormone,37.65,-178,Supplier D,Spring,Aisle 4,Yes
2018-05-25,Paracetamol,25,Analgesic,38.24,-25,Supplier B,Spring,Aisle 10,Yes
2018-05-25,Ibuprofen,156,NSAID,26.55,-156,Supplier C,Spring,Aisle 5,Yes
2018-05-25,Aspirin,43,NSAID,28.99,-43,Supplier B,Spring,Aisle 4,Yes
2018-05-25,Amoxicillin,198,Antibiotic,12.48,-198,Supplier C,Spring,Aisle 5,Yes
2018-05-25,Cetirizine,104,Antihistamine,47.96,-104,Supplier A,Spring,Aisle 6,Yes
2018-05-25,Loratadine,151,Antihistamine,22.53,-151,Supplier B,Spring,Aisle 1,Yes
2018-05-25,Omeprazole,54,Antacid,25.16,-54,Supplier B,Spring,Aisle 4,Yes
2018-05-25,Metformin,185,Antidiabetic,20.4,-185,Supplier C,Spring,Aisle 2,Yes
2018-05-25,Simvastatin,35,Lipid-lowering,14.37,-35,Supplier D,Spring,Aisle 5,Yes
2018-05-25,Diazepam,154,Benzodiazepine,40.95,-154,Supplier B,Spring,Aisle 2,Yes
2018-05-25,Ciprofloxacin,185,Antibiotic,8.01,-185,Supplier B,Spring,Aisle 9,Yes
2018-05-25,Levothyroxine,183,Thyroid Hormone,36.88,-183,Supplier D,Spring,Aisle 3,Yes
2018-06-01,Paracetamol,189,Analgesic,8.77,-189,Supplier B,Summer,Aisle 2,Yes
2018-06-01,Ibuprofen,165,NSAID,42.79,-165,Supplier D,Summer,Aisle 9,Yes
2018-06-01,Aspirin,109,NSAID,15.58,-109,Supplier B,Summer,Aisle 3,Yes
2018-06-01,Amoxicillin,152,Antibiotic,32.98,-152,Supplier A,Summer,Aisle 2,Yes
2018-06-01,Cetirizine,108,Antihistamine,28.24,-108,Supplier D,Summer,Aisle 1,Yes
2018-06-01,Loratadine,194,Antihistamine,33.81,-194,Supplier B,Summer,Aisle 9,Yes
2018-06-01,Omeprazole,141,Antacid,23.96,-141,Supplier D,Summer,Aisle 5,Yes
2018-06-01,Metformin,109,Antidiabetic,44.12,-109,Supplier A,Summer,Aisle 6,Yes
2018-06-01,Simvastatin,57,Lipid-lowering,23.47,-57,Supplier A,Summer,Aisle 1,Yes
2018-06-01,Diazepam,124,Benzodiazepine,20.76,-124,Supplier A,Summer,Aisle 2,Yes
2018-06-01,Ciprofloxacin,155,Antibiotic,49.89,-155,Supplier D,Summer,Aisle 7,Yes
2018-06-01,Levothyroxine,173,Thyroid Hormone,16.37,-173,Supplier C,Summer,Aisle 1,Yes
2018-06-08,Paracetamol,123,Analgesic,41.32,-123,Supplier C,Summer,Aisle 8,Yes
2018-06-08,Ibuprofen,99,NSAID,13.43,-99,Supplier C,Summer,Aisle 6,Yes
2018-06-08,Aspirin,106,NSAID,16.0,-106,Supplier B,Summer,Aisle 1,Yes
2018-06-08,Amoxicillin,62,Antibiotic,13.15,-62,Supplier A,Summer,Aisle 7,Yes
2018-06-08,Cetirizine,175,Antihistamine,39.15,-175,Supplier A,Summer,Aisle 1,Yes
2018-06-08,Loratadine,144,Antihistamine,9.66,-144,Supplier A,Summer,Aisle 9,Yes
2018-06-08,Omeprazole,168,Antacid,14.74,-168,Supplier A,Summer,Aisle 5,Yes
2018-06-08,Metformin,72,Antidiabetic,39.52,-72,Supplier C,Summer,Aisle 7,Yes
2018-06-08,Simvastatin,85,Lipid-lowering,24.74,-85,Supplier D,Summer,Aisle 7,Yes
2018-06-08,Diazepam,200,Benzodiazepine,29.25,-200,Supplier C,Summer,Aisle 1,Yes
2018-06-08,Ciprofloxacin,66,Antibiotic,39.46,-66,Supplier C,Summer,Aisle 3,Yes
2018-06-08,Levothyroxine,187,Thyroid Hormone,25.92,-187,Supplier C,Summer,Aisle 5,Yes
2018-06-15,Paracetamol,66,Analgesic,38.01,-66,Supplier A,Summer,Aisle 4,Yes
2018-06-15,Ibuprofen,83,NSAID,44.97,-83,Supplier D,Summer,Aisle 2,Yes
2018-06-15,Aspirin,144,NSAID,20.6,-144,Supplier B,Summer,Aisle 6,Yes
2018-06-15,Amoxicillin,68,Antibiotic,17.35,-68,Supplier A,Summer,Aisle 2,Yes
2018-06-15,Cetirizine,35,Antihistamine,21.32,-35,Supplier D,Summer,Aisle 3,Yes
2018-06-15,Loratadine,116,Antihistamine,6.47,-116,Supplier A,Summer,Aisle 3,Yes
2018-06-15,Omeprazole,81,Antacid,18.99,-81,Supplier B,Summer,Aisle 1,Yes
2018-06-15,Metformin,99,Antidiabetic,24.27,-99,Supplier B,Summer,Aisle 5,Yes
2018-06-15,Simvastatin,60,Lipid-lowering,43.24,-60,Supplier D,Summer,Aisle 3,Yes
2018-06-15,Diazepam,77,Benzodiazepine,30.19,-77,Supplier A,Summer,Aisle 8,Yes
2018-06-15,Ciprofloxacin,190,Antibiotic,21.52,-190,Supplier D,Summer,Aisle 3,Yes
2018-06-15,Levothyroxine,83,Thyroid Hormone,29.32,-83,Supplier D,Summer,Aisle 2,Yes
2018-06-22,Paracetamol,198,Analgesic,20.02,-198,Supplier B,Summer,Aisle 3,Yes
2018-06-22,Ibuprofen,56,NSAID,28.49,-56,Supplier C,Summer,Aisle 8,Yes
2018-06-22,Aspirin,193,NSAID,38.73,-193,Supplier D,Summer,Aisle 3,Yes
